Will Smith,Robert De Niro
Will Smith,Quvenzhané Wallis
Will Smith,Hugh Jackman
Will Smith,Lupita Nyong'o
Will Smith,Helen Mirren
Will Smith,Kate Winslet
Will Smith,Viola Davis
Will Smith,Jesse Eisenberg
Will Smith,Jared Leto
Will Smith,Edward Norton
Will Smith,Keira Knightley
Will Smith,Mary J. Blige
Will Smith,Ron Howard
Will Smith,Ang Lee
Forest Whitaker,Jackie Earle Haley
Forest Whitaker,Cate Blanchett
Forest Whitaker,Jennifer Hudson
Forest Whitaker,Julie Christie
Forest Whitaker,Marion Cotillard
Forest Whitaker,Laura Linney
Forest Whitaker,Ellen Page
Forest Whitaker,Taraji P. Henson
Forest Whitaker,Meryl Streep
Forest Whitaker,Daniel Day-Lewis
Forest Whitaker,Nicole Kidman
Forest Whitaker,Casey Affleck
Forest Whitaker,Woody Harrelson
Forest Whitaker,Lee Daniels
Forest Whitaker,Christian Bale
Forest Whitaker,Octavia Spencer
Forest Whitaker,Bradley Cooper
Forest Whitaker,Tony Gilroy
Forest Whitaker,Amy Adams
Forest Whitaker,Jeremy Renner
Forest Whitaker,Felicity Jones
Forest Whitaker,Mahershala Ali
Forest Whitaker,Denis Villeneuve
Forest Whitaker,Johnny Depp
Forest Whitaker,Lupita Nyong'o
Forest Whitaker,Daniel Kaluuya
Alan Arkin,Meryl Streep
Alan Arkin,Brad Pitt
Alan Arkin,Amy Adams
Alan Arkin,George Clooney
Alan Arkin,Robert De Niro
Alan Arkin,Marisa Tomei
Alan Arkin,June Squibb
Alan Arkin,Morgan Freeman
Alan Arkin,Michael Keaton
Jackie Earle Haley,Jennifer Hudson
Jackie Earle Haley,Martin Scorsese
Jackie Earle Haley,Daniel Day-Lewis
Jackie Earle Haley,Johnny Depp
Jackie Earle Haley,Tommy Lee Jones
Jackie Earle Haley,Hal Holbrook
Jackie Earle Haley,John Hawkes
Jackie Earle Haley,Helena Bonham Carter
Jackie Earle Haley,Jacki Weaver
Jackie Earle Haley,Gary Oldman
Jackie Earle Haley,Melissa Leo
Jackie Earle Haley,Morgan Freeman
Jackie Earle Haley,Ron Howard
Jackie Earle Haley,Matthew McConaughey
Jackie Earle Haley,Christoph Waltz
Jackie Earle Haley,James Cameron
Jackie Earle Haley,Edward Norton
Jackie Earle Haley,Mahershala Ali
Djimon Hounsou,Helen Mirren
Djimon Hounsou,Cate Blanchett
Djimon Hounsou,Josh Brolin
Djimon Hounsou,Jeff Bridges
Djimon Hounsou,Jonah Hill
Djimon Hounsou,Glenn Close
Djimon Hounsou,Bradley Cooper
Djimon Hounsou,Christoph Waltz
Djimon Hounsou,Heath Ledger
Djimon Hounsou,Naomi Watts
Djimon Hounsou,Ang Lee
Djimon Hounsou,Nicole Kidman
Djimon Hounsou,Willem Dafoe
Djimon Hounsou,Anne Hathaway
Djimon Hounsou,Mark Ruffalo
Djimon Hounsou,Annette Bening
Djimon Hounsou,Hailee Steinfeld
Djimon Hounsou,Matthew McConaughey
Djimon Hounsou,Brie Larson
Eddie Murphy,Casey Affleck
Eddie Murphy,Woody Harrelson
Eddie Murphy,Gabourey Sidibe
Eddie Murphy,Quentin Tarantino
Eddie Murphy,Ruby Dee
Mark Wahlberg,Saoirse Ronan
Mark Wahlberg,Melissa Leo
Mark Wahlberg,Amy Adams
Mark Wahlberg,Taraji P. Henson
Mark Wahlberg,Viola Davis
Mark Wahlberg,Hugh Jackman
Mark Wahlberg,Denzel Washington
Mark Wahlberg,Stanley Tucci
Mark Wahlberg,Steven Spielberg
Mark Wahlberg,Morgan Freeman
Mark Wahlberg,J.K. Simmons
Mark Wahlberg,Christopher Plummer
Mark Wahlberg,Michelle Williams
Mark Wahlberg,Adam McKay
Mark Wahlberg,Mel Gibson
Mark Wahlberg,Octavia Spencer
Penélope Cruz,Javier Bardem
Penélope Cruz,Judi Dench
Penélope Cruz,Daniel Day-Lewis
Penélope Cruz,Marion Cotillard
Penélope Cruz,Martin Scorsese
Penélope Cruz,Johnny Depp
Penélope Cruz,Sean Penn
Penélope Cruz,Josh Brolin
Penélope Cruz,Geoffrey Rush
Penélope Cruz,Ellen Page
Penélope Cruz,Jesse Eisenberg
Penélope Cruz,Woody Allen
Penélope Cruz,Brad Pitt
Penélope Cruz,Helen Mirren
Penélope Cruz,Meryl Streep
Penélope Cruz,Kate Winslet
Penélope Cruz,Cate Blanchett
Penélope Cruz,Jennifer Hudson
Penélope Cruz,Clint Eastwood
Penélope Cruz,George Clooney
Penélope Cruz,Philip Seymour Hoffman
Penélope Cruz,Jason Reitman
Penélope Cruz,Angelina Jolie
Penélope Cruz,Ron Howard
Penélope Cruz,Matt Damon
Penélope Cruz,Kathryn Bigelow
Penélope Cruz,Annette Bening
Penélope Cruz,Nicole Kidman
Penélope Cruz,Nick Nolte
Penélope Cruz,Glenn Close
Penélope Cruz,Denzel Washington
Penélope Cruz,Ang Lee
Penélope Cruz,Steven Spielberg
Penélope Cruz,Julia Roberts
Penélope Cruz,Steve McQueen
Penélope Cruz,Gabourey Sidibe
Penélope Cruz,Barkhad Abdi
Penélope Cruz,Benedict Cumberbatch
Penélope Cruz,Adam McKay
Penélope Cruz,Kenneth Branagh
Penélope Cruz,Terrence Malick
Judi Dench,Adriana Barraza
Judi Dench,Daniel Day-Lewis
Judi Dench,Marion Cotillard
Judi Dench,Clint Eastwood
Judi Dench,Johnny Depp
Judi Dench,Tom Wilkinson
Judi Dench,Geoffrey Rush
Judi Dench,Michelle Williams
Judi Dench,Javier Bardem
Judi Dench,Colin Firth
Judi Dench,Kenneth Branagh
Judi Dench,Stephen Frears
Judi Dench,Glenn Close
Judi Dench,Hugh Jackman
Judi Dench,Helen Mirren
Judi Dench,Meryl Streep
Judi Dench,Kate Winslet
Judi Dench,Cate Blanchett
Judi Dench,Jennifer Hudson
Judi Dench,Martin Scorsese
Judi Dench,George Clooney
Judi Dench,Philip Seymour Hoffman
Judi Dench,Jason Reitman
Judi Dench,Angelina Jolie
Judi Dench,Ron Howard
Judi Dench,Matt Damon
Judi Dench,Kathryn Bigelow
Judi Dench,Annette Bening
Judi Dench,Nicole Kidman
Judi Dench,Nick Nolte
Judi Dench,Denzel Washington
Judi Dench,Ang Lee
Judi Dench,Steven Spielberg
Judi Dench,Julia Roberts
Judi Dench,Steve McQueen
Judi Dench,Christoph Waltz
Judi Dench,Benedict Cumberbatch
Judi Dench,Alicia Vikander
Judi Dench,Tom Hooper
Helen Mirren,Tony Gilroy
Helen Mirren,Viola Davis
Helen Mirren,Tom Wilkinson
Helen Mirren,Morgan Freeman
Helen Mirren,Meryl Streep
Helen Mirren,Kate Winslet
Helen Mirren,Cate Blanchett
Helen Mirren,Jennifer Hudson
Helen Mirren,Martin Scorsese
Helen Mirren,Clint Eastwood
Helen Mirren,George Clooney
Helen Mirren,Daniel Day-Lewis
Helen Mirren,Philip Seymour Hoffman
Helen Mirren,Marion Cotillard
Helen Mirren,Jason Reitman
Helen Mirren,Angelina Jolie
Helen Mirren,Ron Howard
Helen Mirren,Matt Damon
Helen Mirren,Kathryn Bigelow
Helen Mirren,Annette Bening
Helen Mirren,Nicole Kidman
Helen Mirren,Nick Nolte
Helen Mirren,Glenn Close
Helen Mirren,Denzel Washington
Helen Mirren,Ang Lee
Helen Mirren,Steven Spielberg
Helen Mirren,Julia Roberts
Helen Mirren,Steve McQueen
Helen Mirren,Casey Affleck
Helen Mirren,Geoffrey Rush
Helen Mirren,Jessica Chastain
Helen Mirren,Joaquin Phoenix
Helen Mirren,Colin Firth
Helen Mirren,Barkhad Abdi
Helen Mirren,Benedict Cumberbatch
Helen Mirren,Edward Norton
Helen Mirren,Keira Knightley
Helen Mirren,Natalie Portman
Helen Mirren,Mickey Rourke
Helen Mirren,Richard E. Grant
Meryl Streep,Clint Eastwood
Meryl Streep,Philip Seymour Hoffman
Meryl Streep,George Clooney
Meryl Streep,Amy Adams
Meryl Streep,Viola Davis
Meryl Streep,Tommy Lee Jones
Meryl Streep,Brad Pitt
Meryl Streep,Jean Dujardin
Meryl Streep,Bérénice Bejo
Meryl Streep,Michel Hazanavicius
Meryl Streep,Cate Blanchett
Meryl Streep,Abigail Breslin
Meryl Streep,Martin Scorsese
Meryl Streep,Hal Holbrook
Meryl Streep,Anne Hathaway
Meryl Streep,Morgan Freeman
Meryl Streep,Steven Spielberg
Meryl Streep,Kate Winslet
Meryl Streep,Jennifer Hudson
Meryl Streep,Daniel Day-Lewis
Meryl Streep,Johnny Depp
Meryl Streep,Marion Cotillard
Meryl Streep,Jason Reitman
Meryl Streep,Angelina Jolie
Meryl Streep,Ron Howard
Meryl Streep,Jeff Bridges
Meryl Streep,Matt Damon
Meryl Streep,Anna Kendrick
Meryl Streep,Kathryn Bigelow
Meryl Streep,Annette Bening
Meryl Streep,Nicole Kidman
Meryl Streep,Hailee Steinfeld
Meryl Streep,Nick Nolte
Meryl Streep,Glenn Close
Meryl Streep,Denzel Washington
Meryl Streep,Ang Lee
Meryl Streep,Julia Roberts
Meryl Streep,Steve McQueen
Meryl Streep,Carey Mulligan
Meryl Streep,Helena Bonham Carter
Meryl Streep,Reese Witherspoon
Meryl Streep,Stephen Frears
Meryl Streep,Frank Langella
Meryl Streep,Maggie Gyllenhaal
Meryl Streep,Natalie Portman
Meryl Streep,Ethan Hawke
Meryl Streep,Paul Greengrass
Meryl Streep,Jennifer Lawrence
Meryl Streep,Robert De Niro
Meryl Streep,Robert Duvall
Meryl Streep,Laura Dern
Meryl Streep,Bryan Cranston
Meryl Streep,Colin Firth
Meryl Streep,Mark Ruffalo
Meryl Streep,Gary Oldman
Meryl Streep,Naomi Watts
Meryl Streep,Allison Janney
Meryl Streep,Saoirse Ronan
Meryl Streep,Taraji P. Henson
Meryl Streep,Marisa Tomei
Meryl Streep,Christopher Plummer
Meryl Streep,Jessica Chastain
Meryl Streep,Timothée Chalamet
Meryl Streep,Greta Gerwig
Kate Winslet,Marion Cotillard
Kate Winslet,Matt Damon
Kate Winslet,Christopher Plummer
Kate Winslet,Christoph Waltz
Kate Winslet,John Hawkes
Kate Winslet,Helena Bonham Carter
Kate Winslet,James Cameron
Kate Winslet,Jason Reitman
Kate Winslet,Josh Brolin
Kate Winslet,Hugh Jackman
Kate Winslet,Naomi Watts
Kate Winslet,Cate Blanchett
Kate Winslet,Jennifer Hudson
Kate Winslet,Martin Scorsese
Kate Winslet,Clint Eastwood
Kate Winslet,George Clooney
Kate Winslet,Daniel Day-Lewis
Kate Winslet,Philip Seymour Hoffman
Kate Winslet,Angelina Jolie
Kate Winslet,Ron Howard
Kate Winslet,Kathryn Bigelow
Kate Winslet,Annette Bening
Kate Winslet,Nicole Kidman
Kate Winslet,Nick Nolte
Kate Winslet,Glenn Close
Kate Winslet,Denzel Washington
Kate Winslet,Ang Lee
Kate Winslet,Steven Spielberg
Kate Winslet,Julia Roberts
Kate Winslet,Steve McQueen
Kate Winslet,Danny Boyle
Kate Winslet,Stanley Tucci
Kate Winslet,Janet McTeer
Kate Winslet,Octavia Spencer
Kate Winslet,Michael Fassbender
Kate Winslet,Casey Affleck
Kate Winslet,Woody Harrelson
Kate Winslet,Chiwetel Ejiofor
Kate Winslet,Edward Norton
Kate Winslet,Keira Knightley
Kate Winslet,Woody Allen
Kate Winslet,Willem Dafoe
Adriana Barraza,Jeremy Renner
Adriana Barraza,Natalie Portman
Adriana Barraza,Anna Kendrick
Adriana Barraza,James Franco
Adriana Barraza,Robert Duvall
Adriana Barraza,Sylvester Stallone
Cate Blanchett,Julie Christie
Cate Blanchett,Marion Cotillard
Cate Blanchett,Laura Linney
Cate Blanchett,Ellen Page
Cate Blanchett,Tilda Swinton
Cate Blanchett,Brad Pitt
Cate Blanchett,Taraji P. Henson
Cate Blanchett,David Fincher
Cate Blanchett,Johnny Depp
Cate Blanchett,Viggo Mortensen
Cate Blanchett,Robert Downey Jr.
Cate Blanchett,Morgan Freeman
Cate Blanchett,Matt Damon
Cate Blanchett,James Cameron
Cate Blanchett,Saoirse Ronan
Cate Blanchett,Anne Hathaway
Cate Blanchett,Woody Allen
Cate Blanchett,Bradley Cooper
Cate Blanchett,Jennifer Hudson
Cate Blanchett,Martin Scorsese
Cate Blanchett,Clint Eastwood
Cate Blanchett,George Clooney
Cate Blanchett,Daniel Day-Lewis
Cate Blanchett,Philip Seymour Hoffman
Cate Blanchett,Jason Reitman
Cate Blanchett,Angelina Jolie
Cate Blanchett,Ron Howard
Cate Blanchett,Kathryn Bigelow
Cate Blanchett,Annette Bening
Cate Blanchett,Nicole Kidman
Cate Blanchett,Jean Dujardin
Cate Blanchett,Jonah Hill
Cate Blanchett,Nick Nolte
Cate Blanchett,Glenn Close
Cate Blanchett,Denzel Washington
Cate Blanchett,Ang Lee
Cate Blanchett,Steven Spielberg
Cate Blanchett,Julia Roberts
Cate Blanchett,Steve McQueen
Cate Blanchett,Christian Bale
Cate Blanchett,Natalie Portman
Cate Blanchett,Helena Bonham Carter
Cate Blanchett,Kenneth Branagh
Cate Blanchett,Rooney Mara
Cate Blanchett,Terrence Malick
Cate Blanchett,Mark Ruffalo
Cate Blanchett,Sally Field
Cate Blanchett,Michael Fassbender
Cate Blanchett,Benedict Cumberbatch
Cate Blanchett,Laura Dern
Cate Blanchett,Sandra Bullock
Cate Blanchett,Naomie Harris
Cate Blanchett,Marisa Tomei
Cate Blanchett,Jessica Chastain
Cate Blanchett,Reese Witherspoon
Cate Blanchett,Richard Linklater
Abigail Breslin,Johnny Depp
Abigail Breslin,George Clooney
Abigail Breslin,Viola Davis
Abigail Breslin,Hailee Steinfeld
Abigail Breslin,Woody Harrelson
Abigail Breslin,Jesse Eisenberg
Abigail Breslin,Emma Stone
Jennifer Hudson,Taraji P. Henson
Jennifer Hudson,Melissa Leo
Jennifer Hudson,Octavia Spencer
Jennifer Hudson,Martin Scorsese
Jennifer Hudson,Clint Eastwood
Jennifer Hudson,George Clooney
Jennifer Hudson,Daniel Day-Lewis
Jennifer Hudson,Philip Seymour Hoffman
Jennifer Hudson,Marion Cotillard
Jennifer Hudson,Jason Reitman
Jennifer Hudson,Richard Jenkins
Jennifer Hudson,Angelina Jolie
Jennifer Hudson,Amy Adams
Jennifer Hudson,Ron Howard
Jennifer Hudson,Matt Damon
Jennifer Hudson,Kathryn Bigelow
Jennifer Hudson,Annette Bening
Jennifer Hudson,Nicole Kidman
Jennifer Hudson,Nick Nolte
Jennifer Hudson,Glenn Close
Jennifer Hudson,Denzel Washington
Jennifer Hudson,Ang Lee
Jennifer Hudson,Steven Spielberg
Jennifer Hudson,Julia Roberts
Jennifer Hudson,Steve McQueen
Jennifer Hudson,Matthew McConaughey
Jennifer Hudson,Reese Witherspoon
Jennifer Hudson,Wes Anderson
Jennifer Hudson,Marisa Tomei
Jennifer Hudson,Woody Harrelson
Jennifer Hudson,Tom Hooper
Jennifer Hudson,Adam McKay
Rinko Kikuchi,Alexander Payne
Rinko Kikuchi,Guillermo del Toro
Alejandro González Iñárritu,Martin Scorsese
Alejandro González Iñárritu,Clint Eastwood
Alejandro González Iñárritu,Javier Bardem
Alejandro González Iñárritu,Alexander Payne
Alejandro González Iñárritu,Woody Allen
Alejandro González Iñárritu,George Clooney
Alejandro González Iñárritu,David Fincher
Alejandro González Iñárritu,Sandra Bullock
Alejandro González Iñárritu,James Cameron
Alejandro González Iñárritu,Robert De Niro
Alejandro González Iñárritu,Michael Haneke
Alejandro González Iñárritu,Ang Lee
Alejandro González Iñárritu,Amy Ryan
Alejandro González Iñárritu,Naomi Watts
Martin Scorsese,Clint Eastwood
Martin Scorsese,George Clooney
Martin Scorsese,Julian Schnabel
Martin Scorsese,Johnny Depp
Martin Scorsese,Sean Penn
Martin Scorsese,Josh Brolin
Martin Scorsese,Ron Howard
Martin Scorsese,Quentin Tarantino
Martin Scorsese,David Fincher
Martin Scorsese,Danny Boyle
Martin Scorsese,Jeff Bridges
Martin Scorsese,James Cameron
Martin Scorsese,Glenn Close
Martin Scorsese,Alexander Payne
Martin Scorsese,Woody Allen
Martin Scorsese,Tommy Lee Jones
Martin Scorsese,Hal Holbrook
Martin Scorsese,Morgan Freeman
Martin Scorsese,Jean Dujardin
Martin Scorsese,Jonah Hill
Martin Scorsese,Bérénice Bejo
Martin Scorsese,Jessica Chastain
Martin Scorsese,Michael Haneke
Martin Scorsese,Ang Lee
Martin Scorsese,Steven Spielberg
Martin Scorsese,Daniel Day-Lewis
Martin Scorsese,Philip Seymour Hoffman
Martin Scorsese,Marion Cotillard
Martin Scorsese,Jason Reitman
Martin Scorsese,Angelina Jolie
Martin Scorsese,Matt Damon
Martin Scorsese,Kathryn Bigelow
Martin Scorsese,Annette Bening
Martin Scorsese,Nicole Kidman
Martin Scorsese,Nick Nolte
Martin Scorsese,Denzel Washington
Martin Scorsese,Julia Roberts
Martin Scorsese,Steve McQueen
Martin Scorsese,Stephen Frears
Martin Scorsese,Brad Pitt
Martin Scorsese,Patricia Arquette
Martin Scorsese,Richard Linklater
Martin Scorsese,Wes Anderson
Martin Scorsese,Alejandro G. Iñárritu
Martin Scorsese,Amy Ryan
Martin Scorsese,Christian Bale
Martin Scorsese,Natalie Portman
Martin Scorsese,Sally Field
Martin Scorsese,Michael Fassbender
Martin Scorsese,J.K. Simmons
Martin Scorsese,Laura Dern
Martin Scorsese,Sylvester Stallone
Martin Scorsese,Brie Larson
Martin Scorsese,Andrew Garfield
Martin Scorsese,Tilda Swinton
Clint Eastwood,George Clooney
Clint Eastwood,Hal Holbrook
Clint Eastwood,Amy Ryan
Clint Eastwood,Morgan Freeman
Clint Eastwood,Matt Damon
Clint Eastwood,Amy Adams
Clint Eastwood,Jeff Bridges
Clint Eastwood,Glenn Close
Clint Eastwood,Woody Allen
Clint Eastwood,Johnny Depp
Clint Eastwood,Tommy Lee Jones
Clint Eastwood,Ron Howard
Clint Eastwood,Helena Bonham Carter
Clint Eastwood,Steven Spielberg
Clint Eastwood,Daniel Day-Lewis
Clint Eastwood,Philip Seymour Hoffman
Clint Eastwood,Marion Cotillard
Clint Eastwood,Jason Reitman
Clint Eastwood,Angelina Jolie
Clint Eastwood,Kathryn Bigelow
Clint Eastwood,Annette Bening
Clint Eastwood,Nicole Kidman
Clint Eastwood,Nick Nolte
Clint Eastwood,Bradley Cooper
Clint Eastwood,Denzel Washington
Clint Eastwood,Ang Lee
Clint Eastwood,Julia Roberts
Clint Eastwood,Steve McQueen
Clint Eastwood,Laura Linney
Clint Eastwood,Quentin Tarantino
Clint Eastwood,Sylvester Stallone
Clint Eastwood,Brad Pitt
Clint Eastwood,Christoph Waltz
Clint Eastwood,Demián Bichir
Clint Eastwood,Jonah Hill
Clint Eastwood,Robert De Niro
Clint Eastwood,Bruce Dern
Clint Eastwood,Michael Fassbender
Clint Eastwood,Jennifer Jason Leigh
Clint Eastwood,Sam Rockwell
Stephen Frears,Frank Langella
Stephen Frears,Christopher Plummer
Stephen Frears,Helena Bonham Carter
Stephen Frears,Michael Haneke
Paul Greengrass,Amy Ryan
Paul Greengrass,Matt Damon
Paul Greengrass,Tommy Lee Jones
Paul Greengrass,Alicia Vikander
Paul Greengrass,Steven Spielberg
George Clooney,Tilda Swinton
George Clooney,Jason Reitman
George Clooney,Brad Pitt
George Clooney,Angelina Jolie
George Clooney,Philip Seymour Hoffman
George Clooney,Michael Shannon
George Clooney,Viola Davis
George Clooney,Marisa Tomei
George Clooney,Matt Damon
George Clooney,Jean Dujardin
George Clooney,Bérénice Bejo
George Clooney,Michel Hazanavicius
George Clooney,David Fincher
George Clooney,Sandra Bullock
George Clooney,James Cameron
George Clooney,Daniel Day-Lewis
George Clooney,Marion Cotillard
George Clooney,Ron Howard
George Clooney,Kathryn Bigelow
George Clooney,Annette Bening
George Clooney,Nicole Kidman
George Clooney,Nick Nolte
George Clooney,Glenn Close
George Clooney,Denzel Washington
George Clooney,Ang Lee
George Clooney,Steven Spielberg
George Clooney,Julia Roberts
George Clooney,Steve McQueen
George Clooney,Josh Brolin
George Clooney,Jonah Hill
George Clooney,Julianne Moore
George Clooney,Tommy Lee Jones
George Clooney,Anne Hathaway
George Clooney,Helena Bonham Carter
George Clooney,Woody Allen
George Clooney,Wes Anderson
Daniel Day-Lewis,Marion Cotillard
Daniel Day-Lewis,Tommy Lee Jones
Daniel Day-Lewis,Hal Holbrook
Daniel Day-Lewis,John Hawkes
Daniel Day-Lewis,Steven Spielberg
Daniel Day-Lewis,Philip Seymour Hoffman
Daniel Day-Lewis,Jason Reitman
Daniel Day-Lewis,Angelina Jolie
Daniel Day-Lewis,Ron Howard
Daniel Day-Lewis,Matt Damon
Daniel Day-Lewis,Kathryn Bigelow
Daniel Day-Lewis,Annette Bening
Daniel Day-Lewis,Nicole Kidman
Daniel Day-Lewis,Nick Nolte
Daniel Day-Lewis,Glenn Close
Daniel Day-Lewis,Denzel Washington
Daniel Day-Lewis,Ang Lee
Daniel Day-Lewis,Julia Roberts
Daniel Day-Lewis,Steve McQueen
Daniel Day-Lewis,Ethan Hawke
Daniel Day-Lewis,Julianne Moore
Daniel Day-Lewis,Paul Thomas Anderson
Daniel Day-Lewis,Christian Bale
Daniel Day-Lewis,Sally Field
Daniel Day-Lewis,Laura Dern
Johnny Depp,Marion Cotillard
Johnny Depp,Heath Ledger
Johnny Depp,Viggo Mortensen
Johnny Depp,Brad Pitt
Johnny Depp,Robert Downey Jr.
Johnny Depp,Anne Hathaway
Johnny Depp,Angelina Jolie
Johnny Depp,Morgan Freeman
Johnny Depp,Matt Damon
Johnny Depp,James Cameron
Johnny Depp,Richard Jenkins
Johnny Depp,Geoffrey Rush
Johnny Depp,Mickey Rourke
Johnny Depp,Helena Bonham Carter
Johnny Depp,Jonah Hill
Johnny Depp,Tom Wilkinson
Johnny Depp,Ron Howard
Johnny Depp,Steven Spielberg
Johnny Depp,Anna Kendrick
Johnny Depp,Robert De Niro
Johnny Depp,Benedict Cumberbatch
Johnny Depp,Eddie Redmayne
Johnny Depp,Javier Bardem
Johnny Depp,Julian Schnabel
Johnny Depp,Gary Oldman
Johnny Depp,Kenneth Branagh
Johnny Depp,J.K. Simmons
Johnny Depp,Laura Dern
Johnny Depp,Keira Knightley
Johnny Depp,Chiwetel Ejiofor
Johnny Depp,Willem Dafoe
Johnny Depp,Mary J. Blige
Johnny Depp,Mark Rylance
Tommy Lee Jones,Javier Bardem
Tommy Lee Jones,Stanley Tucci
Tommy Lee Jones,Hal Holbrook
Tommy Lee Jones,Josh Brolin
Tommy Lee Jones,John Hawkes
Tommy Lee Jones,Morgan Freeman
Tommy Lee Jones,Robert De Niro
Tommy Lee Jones,Steven Spielberg
Tommy Lee Jones,Hailee Steinfeld
Tommy Lee Jones,Matt Damon
Tommy Lee Jones,Gary Oldman
Tommy Lee Jones,Alicia Vikander
Tommy Lee Jones,Woody Harrelson
Tommy Lee Jones,Woody Allen
Tommy Lee Jones,Wes Anderson
Tommy Lee Jones,Brad Pitt
Tommy Lee Jones,Ruth Negga
Viggo Mortensen,Sean Penn
Viggo Mortensen,Josh Brolin
Viggo Mortensen,Marisa Tomei
Viggo Mortensen,Brad Pitt
Viggo Mortensen,Robert Downey Jr.
Viggo Mortensen,Morgan Freeman
Viggo Mortensen,Matt Damon
Viggo Mortensen,James Cameron
Viggo Mortensen,Amy Adams
Viggo Mortensen,Frank Langella
Viggo Mortensen,Octavia Spencer
Viggo Mortensen,Mahershala Ali
Casey Affleck,Sean Penn
Casey Affleck,Gabourey Sidibe
Casey Affleck,Anna Kendrick
Casey Affleck,Woody Harrelson
Casey Affleck,Christian Bale
Casey Affleck,Rooney Mara
Casey Affleck,Anne Hathaway
Casey Affleck,Matt Damon
Casey Affleck,Jessica Chastain
Casey Affleck,Matthew McConaughey
Casey Affleck,Marion Cotillard
Casey Affleck,Angelina Jolie
Casey Affleck,Geoffrey Rush
Casey Affleck,Joaquin Phoenix
Casey Affleck,Michelle Williams
